date,#covid19,#crypto,#bitcoin,#ukraine,#travel,#mondaymotivation,#christmas,#iran,#realestate
5/9/2020,48,8,8,0,22,0,3,14,5
6/9/2020,44,7,4,0,18,0,1,9,5
7/9/2020,80,8,15,0,17,50,5,5,8
8/9/2020,139,5,8,2,26,2,1,3,13
9/9/2020,143,11,13,0,15,0,4,10,16
10/9/2020,108,13,7,0,20,0,4,7,21
11/9/2020,118,9,8,1,16,0,5,3,15
12/9/2020,57,5,7,0,18,0,4,7,6
13/09/2020,60,3,9,1,14,2,1,2,1
14/09/2020,124,7,12,0,17,67,1,5,17
15/09/2020,118,3,8,0,17,2,2,3,20
16/09/2020,113,5,11,2,20,0,3,12,18
17/09/2020,129,14,17,2,16,0,4,7,22
18/09/2020,99,10,9,0,17,0,4,3,19
19/09/2020,43,7,6,1,19,0,1,4,5
20/09/2020,42,1,2,1,12,1,0,6,8
21/09/2020,101,12,11,1,18,68,3,4,13
22/09/2020,147,8,6,1,20,3,1,6,21
23/09/2020,142,6,12,3,8,0,2,12,8
24/09/2020,153,10,12,0,19,0,1,8,15
25/09/2020,124,9,10,3,13,0,8,2,23
26/09/2020,66,10,8,1,12,0,0,1,12
27/09/2020,43,3,2,1,28,0,3,4,3
28/09/2020,139,6,7,0,21,64,3,3,16
29/09/2020,122,9,8,2,26,1,9,17,12
30/09/2020,141,10,10,0,15,0,7,4,14
1/10/2020,108,7,12,1,13,0,6,4,18
2/10/2020,180,16,15,0,15,0,6,2,19
3/10/2020,81,9,9,0,11,1,2,19,11
4/10/2020,64,9,9,0,18,1,1,9,6
5/10/2020,132,12,12,0,16,64,3,3,18
6/10/2020,185,13,10,0,17,1,6,5,15
7/10/2020,136,9,14,1,20,0,5,11,14
8/10/2020,189,13,14,0,20,0,10,3,16
9/10/2020,162,19,14,1,13,0,3,3,20
10/10/2020,64,14,8,0,5,0,2,5,10
11/10/2020,53,10,6,0,9,1,4,4,4
12/10/2020,137,11,12,0,21,70,8,3,17
13/10/2020,135,10,4,2,10,1,6,1,15
14/10/2020,126,13,13,0,20,0,11,4,19
15/10/2020,125,17,9,0,16,0,6,7,18
16/10/2020,123,14,5,1,16,0,4,0,23
17/10/2020,66,15,4,0,16,0,9,10,6
18/10/2020,55,17,3,2,27,0,8,9,4
19/10/2020,119,11,9,1,20,59,9,23,18
20/10/2020,113,24,14,2,36,2,5,4,18
21/10/2020,126,19,22,1,28,0,5,18,18
22/10/2020,128,12,12,1,25,0,9,7,20
23/10/2020,133,12,12,0,15,0,6,2,18
24/10/2020,65,26,8,1,11,1,9,8,8
25/10/2020,53,4,4,1,13,0,117,9,4
26/10/2020,125,10,4,0,17,61,9,4,18
27/10/2020,132,9,15,0,14,1,5,8,17
28/10/2020,148,9,15,0,19,0,7,3,17
29/10/2020,139,13,10,0,20,0,4,3,22
30/10/2020,124,12,16,0,17,0,14,5,23
31/10/2020,73,7,15,0,7,0,4,3,10
1/11/2020,52,3,8,0,6,0,15,5,7
2/11/2020,119,14,7,0,17,62,10,6,15
3/11/2020,139,8,8,0,24,3,19,3,16
4/11/2020,117,5,9,0,17,0,11,2,23
5/11/2020,135,8,15,0,21,0,6,5,17
6/11/2020,89,10,11,0,11,0,16,2,17
7/11/2020,61,4,8,0,12,0,8,3,11
8/11/2020,49,6,6,0,12,1,17,7,3
9/11/2020,137,6,11,0,12,57,16,1,17
10/11/2020,142,11,4,0,16,5,26,2,15
11/11/2020,109,12,8,1,19,1,21,2,17
12/11/2020,167,10,15,0,18,3,21,2,15
13/11/2020,140,16,13,0,20,0,20,4,24
14/11/2020,66,8,8,0,10,0,10,8,4
15/11/2020,51,10,4,0,7,0,15,1,1
16/11/2020,135,13,15,0,18,68,29,4,7
17/11/2020,146,9,26,4,23,0,21,6,8
18/11/2020,147,11,14,0,10,0,21,3,13
19/11/2020,156,8,11,0,19,0,27,5,8
20/11/2020,177,10,12,1,10,0,23,5,9
21/11/2020,84,4,7,0,13,0,15,1,4
22/11/2020,60,8,4,1,10,0,17,6,2
23/11/2020,126,6,4,0,13,62,39,7,12
24/11/2020,110,10,12,0,14,2,47,5,6
25/11/2020,121,9,11,0,15,0,39,3,11
26/11/2020,122,9,9,1,13,0,35,2,9
27/11/2020,80,6,6,0,12,0,44,10,10
28/11/2020,48,5,10,0,14,0,31,9,2
29/11/2020,54,11,6,1,9,0,37,5,3
30/11/2020,97,15,13,0,14,65,41,3,11
1/12/2020,149,9,15,0,17,2,71,5,9
2/12/2020,123,16,15,1,15,0,64,4,13
3/12/2020,167,19,11,3,12,0,59,6,11
4/12/2020,135,18,14,0,12,0,79,3,10
5/12/2020,65,12,12,1,8,0,43,3,7
6/12/2020,57,10,4,0,12,0,59,3,3
7/12/2020,133,17,10,1,6,55,109,6,13
8/12/2020,116,20,7,2,15,0,71,5,9
9/12/2020,130,11,9,2,18,0,90,5,15
10/12/2020,138,21,13,0,13,0,76,4,9
11/12/2020,110,15,9,1,13,0,95,5,8
12/12/2020,64,11,8,0,7,0,63,4,1
13/12/2020,58,8,6,1,14,0,65,11,2
14/12/2020,133,10,14,1,16,55,92,3,8
15/12/2020,122,14,10,0,37,1,90,2,10
16/12/2020,135,20,21,1,14,0,104,2,8
17/12/2020,147,21,27,0,14,0,103,3,13
18/12/2020,121,15,16,0,9,0,95,4,8
19/12/2020,79,18,10,0,10,0,71,0,2
20/12/2020,74,18,11,0,7,0,57,3,3
21/12/2020,124,16,14,0,11,45,110,4,11
22/12/2020,128,10,14,0,11,2,117,1,11
23/12/2020,104,15,11,0,6,0,145,6,12
24/12/2020,74,10,6,0,9,0,303,6,6
25/12/2020,38,13,9,1,8,0,358,3,3
26/12/2020,32,11,6,0,8,0,71,5,3
27/12/2020,46,12,9,0,6,0,29,1,3
28/12/2020,77,11,11,0,17,39,25,6,9
29/12/2020,92,18,14,1,14,2,27,8,7
30/12/2020,101,16,13,1,17,0,9,6,12
31/12/2020,91,12,17,0,11,0,8,3,12
1/1/2021,28,14,7,0,8,0,4,4,9
2/1/2021,25,6,26,0,9,0,3,3,4
3/1/2021,36,10,9,1,8,0,3,5,0
4/1/2021,100,16,11,0,6,52,6,14,11
5/1/2021,111,17,13,0,19,2,4,4,12
6/1/2021,105,10,20,1,15,0,4,4,10
7/1/2021,94,14,19,0,14,0,2,8,16
8/1/2021,114,13,19,0,10,0,1,5,12
9/1/2021,54,11,10,0,9,0,1,4,3
10/1/2021,50,10,8,1,10,0,2,2,4
11/1/2021,117,14,13,0,10,55,3,4,12
12/1/2021,127,15,14,0,16,0,2,5,11
13/01/2021,116,13,13,0,14,0,2,4,8
14/01/2021,141,7,19,2,9,0,1,6,9
15/01/2021,106,11,8,3,12,0,0,5,10
16/01/2021,83,6,8,2,6,0,1,5,1
17/01/2021,41,1,6,0,5,0,0,0,2
18/01/2021,98,12,12,0,13,54,1,3,12
19/01/2021,126,19,16,0,12,5,1,2,14
20/01/2021,116,18,18,0,15,0,0,9,19
21/01/2021,116,14,10,0,14,0,1,5,14
22/01/2021,113,18,24,1,16,0,1,5,12
23/01/2021,59,6,5,0,12,0,0,2,7
24/01/2021,58,11,3,0,11,1,0,1,3
25/01/2021,133,13,14,0,25,54,1,5,14
26/01/2021,133,18,19,0,19,1,0,8,10
27/01/2021,107,14,13,2,9,0,1,8,15
28/01/2021,116,15,21,1,11,0,2,7,14
29/01/2021,108,19,30,0,10,0,1,3,15
30/01/2021,52,16,16,1,10,0,1,1,6
31/01/2021,52,13,6,1,11,0,2,3,2
1/2/2021,133,23,21,1,13,59,0,4,12
2/2/2021,101,16,10,1,22,6,1,2,14
3/2/2021,128,17,14,3,14,0,0,6,10
4/2/2021,134,23,17,0,14,0,2,12,24
5/2/2021,98,28,19,0,13,0,0,3,11
6/2/2021,46,19,20,0,15,0,0,14,8
7/2/2021,48,10,12,1,5,0,0,16,7
8/2/2021,114,24,44,2,10,65,0,4,14
9/2/2021,117,27,20,1,18,3,0,11,19
10/2/2021,118,23,31,4,12,0,0,11,10
11/2/2021,112,16,17,4,18,0,0,7,8
12/2/2021,92,25,19,0,17,0,1,5,10
13/02/2021,42,11,11,3,9,2,2,1,7
14/02/2021,52,12,14,0,7,0,0,6,6
15/02/2021,100,20,8,0,10,50,0,3,14
16/02/2021,88,30,25,1,15,3,0,8,14
17/02/2021,137,20,24,2,18,0,1,4,12
18/02/2021,98,20,17,1,12,0,0,8,8
19/02/2021,108,26,24,2,12,0,0,6,17
20/02/2021,59,14,16,1,5,0,0,4,2
21/02/2021,57,16,17,1,7,0,0,5,6
22/02/2021,113,28,21,2,10,68,0,23,4
23/02/2021,145,28,17,2,17,3,1,19,11
24/02/2021,128,21,24,1,22,0,0,6,9
25/02/2021,121,23,21,3,12,0,0,15,13
26/02/2021,129,20,13,2,13,0,0,12,11
27/02/2021,76,20,8,1,9,1,0,7,4
28/02/2021,55,15,11,1,10,0,1,19,2
1/3/2021,121,32,29,2,12,49,1,5,13
2/3/2021,155,34,20,3,12,2,2,8,14
3/3/2021,137,28,20,1,5,0,0,4,12
4/3/2021,138,38,21,1,14,0,0,6,7
5/3/2021,158,27,18,0,13,1,0,6,14
6/3/2021,62,13,44,0,4,0,0,3,8
7/3/2021,58,14,38,1,9,3,0,2,2
8/3/2021,116,27,44,2,11,33,0,4,13
9/3/2021,125,29,59,1,20,1,0,5,12
10/3/2021,135,18,55,1,20,0,0,4,14
11/3/2021,164,19,34,0,13,0,0,6,7
12/3/2021,173,18,41,0,8,0,2,4,11
13/03/2021,72,14,45,3,21,0,0,1,6
14/03/2021,50,12,12,0,15,0,1,2,2
15/03/2021,124,23,15,0,14,56,0,3,12
16/03/2021,101,22,17,1,20,1,0,7,10
17/03/2021,133,30,12,1,12,0,0,7,12
18/03/2021,136,31,19,0,15,0,0,7,10
19/03/2021,158,22,19,3,15,1,1,7,9
20/03/2021,64,15,8,0,10,0,0,2,3
21/03/2021,47,8,10,0,11,3,1,3,5
22/03/2021,120,20,12,0,9,61,0,4,13
23/03/2021,175,24,14,2,21,2,0,5,7
24/03/2021,152,28,26,3,27,0,0,13,9
25/03/2021,114,33,22,0,18,0,0,7,7
26/03/2021,142,22,29,2,18,0,0,6,15
27/03/2021,59,21,14,1,10,0,0,11,7
28/03/2021,52,15,15,0,14,0,0,1,1
29/03/2021,141,15,15,1,13,44,0,2,16
30/03/2021,132,36,35,2,15,1,0,1,9
31/03/2021,162,21,20,0,16,1,2,3,9
1/4/2021,131,22,29,0,12,0,1,5,8
2/4/2021,102,26,21,1,13,0,0,4,10
3/4/2021,49,37,17,1,15,0,0,2,8
4/4/2021,46,42,17,1,8,0,0,1,2
5/4/2021,81,25,27,3,12,46,0,3,10
6/4/2021,113,37,16,2,15,1,0,8,11
7/4/2021,152,35,26,2,23,0,0,6,10
8/4/2021,116,26,14,4,15,0,1,6,8
9/4/2021,146,40,24,5,24,0,0,8,16
10/4/2021,56,30,21,5,11,0,0,5,5
11/4/2021,54,18,14,0,17,0,0,2,2
12/4/2021,104,30,13,5,16,60,0,11,5
13/04/2021,111,31,32,4,22,2,0,8,12
14/04/2021,136,29,26,3,19,0,0,9,12
15/04/2021,124,30,16,3,12,0,1,5,13
16/04/2021,112,37,31,3,10,0,0,6,9
17/04/2021,47,19,22,0,14,0,0,1,3
18/04/2021,48,29,23,1,14,0,0,11,4
19/04/2021,135,29,16,0,17,65,0,8,12
20/04/2021,128,29,21,4,24,2,0,8,8
21/04/2021,110,28,16,4,25,0,0,11,13
22/04/2021,112,21,19,0,20,0,0,2,14
23/04/2021,125,25,27,2,14,0,0,3,6
24/04/2021,69,26,17,0,15,0,0,2,4
25/04/2021,57,21,13,0,10,0,0,4,3
26/04/2021,132,24,23,2,16,57,0,6,13
27/04/2021,125,39,31,1,19,0,0,5,9
28/04/2021,151,36,22,3,15,0,0,6,8
29/04/2021,136,21,17,4,14,0,0,6,14
30/04/2021,124,36,26,0,12,1,1,3,6
1/5/2021,62,34,31,0,9,0,0,0,5
2/5/2021,44,18,16,2,9,0,0,3,6
3/5/2021,105,26,18,2,16,42,1,3,11
4/5/2021,132,31,21,0,19,0,0,5,8
5/5/2021,125,36,29,2,16,0,0,7,11
6/5/2021,133,44,21,2,16,0,0,3,8
7/5/2021,135,34,34,6,17,0,0,0,9
8/5/2021,76,34,17,0,16,0,1,2,4
9/5/2021,57,53,13,1,12,0,1,5,5
10/5/2021,125,44,25,1,25,54,1,2,11
11/5/2021,136,75,33,2,22,2,0,7,5
12/5/2021,120,48,29,0,26,0,0,9,8
13/05/2021,136,65,50,0,19,0,0,7,14
14/05/2021,95,46,46,1,17,0,0,3,9
15/05/2021,60,39,33,1,12,0,0,3,5
16/05/2021,53,31,32,1,11,1,1,5,7
17/05/2021,89,42,33,2,13,54,0,4,13
18/05/2021,122,32,24,2,19,1,1,4,19
19/05/2021,111,41,43,2,15,0,0,0,17
20/05/2021,91,34,38,3,14,0,1,5,7
21/05/2021,118,30,25,0,19,1,0,4,14
22/05/2021,57,25,28,4,16,0,0,3,10
23/05/2021,44,22,20,0,8,0,1,0,9
24/05/2021,101,27,31,0,19,61,1,8,13
25/05/2021,101,40,30,2,18,3,0,3,12
26/05/2021,109,29,44,2,21,1,0,3,10
27/05/2021,102,24,17,4,16,0,0,5,13
28/05/2021,96,20,24,3,15,0,0,3,8
29/05/2021,59,20,19,0,17,1,0,3,3
30/05/2021,51,16,15,1,7,0,0,4,5
31/05/2021,56,28,22,2,14,35,0,2,8
1/6/2021,92,43,31,3,19,4,0,4,6
2/6/2021,99,39,36,2,16,0,0,4,11
3/6/2021,94,57,31,1,13,0,0,5,7
4/6/2021,79,52,52,0,19,0,1,4,11
5/6/2021,37,28,31,2,15,0,0,2,3
6/6/2021,22,20,26,0,14,1,0,2,4
7/6/2021,82,49,33,2,16,55,1,3,8
8/6/2021,69,42,28,2,16,1,0,5,11
9/6/2021,89,41,43,3,18,0,0,7,11
10/6/2021,89,60,31,6,21,0,0,8,9
11/6/2021,91,42,25,4,15,0,0,2,8
12/6/2021,35,30,20,0,14,0,1,6,6
13/06/2021,32,18,20,2,7,0,0,5,2
14/06/2021,85,37,28,1,18,44,1,3,11
15/06/2021,96,61,29,2,23,1,0,11,7
16/06/2021,84,51,26,4,13,0,0,12,11
17/06/2021,92,45,21,3,21,0,1,5,7
18/06/2021,76,60,25,2,14,0,0,27,8
19/06/2021,25,52,27,0,13,0,0,16,4
20/06/2021,38,50,21,0,9,0,0,8,4
21/06/2021,72,38,42,1,19,43,0,7,7
22/06/2021,83,52,42,4,16,1,3,4,7
23/06/2021,96,64,39,2,22,0,1,14,10
24/06/2021,83,68,24,4,12,0,0,6,9
25/06/2021,88,76,30,2,22,0,1,6,11
26/06/2021,42,50,32,1,9,0,0,3,6
27/06/2021,38,37,20,0,8,0,1,6,2
28/06/2021,60,57,29,2,17,48,1,5,8
29/06/2021,65,38,34,6,13,2,1,8,14
30/06/2021,73,54,32,2,14,0,1,6,7
1/7/2021,71,40,34,0,9,0,0,1,13
2/7/2021,68,58,25,6,18,0,2,2,10
3/7/2021,30,35,25,5,12,0,0,1,4
4/7/2021,23,52,26,4,9,0,2,3,2
5/7/2021,64,46,30,1,19,36,1,1,7
6/7/2021,79,50,37,2,18,2,1,3,7
7/7/2021,84,51,39,2,14,0,2,1,6
8/7/2021,67,57,34,5,16,0,2,7,11
9/7/2021,80,55,41,0,10,0,2,1,14
10/7/2021,36,31,17,0,10,1,1,2,3
11/7/2021,33,33,25,0,13,0,1,3,3
12/7/2021,51,56,25,2,10,49,0,2,10
13/07/2021,81,56,23,1,20,1,1,5,14
14/07/2021,85,73,28,0,15,0,2,4,15
15/07/2021,109,57,25,1,17,0,0,43,14
16/07/2021,88,48,25,0,15,1,3,3,14
17/07/2021,50,43,22,0,13,0,2,2,9
18/07/2021,49,35,11,0,14,0,1,4,5
19/07/2021,91,50,25,1,13,48,2,4,8
20/07/2021,73,58,24,0,20,1,1,6,12
21/07/2021,79,53,30,1,16,0,1,5,16
22/07/2021,85,71,26,2,24,0,1,9,9
23/07/2021,89,75,27,0,13,0,3,3,14
24/07/2021,37,45,15,0,8,0,1,9,7
25/07/2021,37,61,20,0,12,0,1,4,5
26/07/2021,69,83,43,1,34,43,0,3,7
27/07/2021,82,53,28,1,13,2,1,5,7
28/07/2021,91,57,31,0,20,1,1,4,12
29/07/2021,109,53,21,1,18,0,0,6,7
30/07/2021,96,44,22,0,20,0,1,4,16
31/07/2021,40,44,20,0,10,0,0,4,6
1/8/2021,41,44,33,0,15,0,1,3,7
2/8/2021,62,45,25,2,17,46,1,2,8
3/8/2021,98,57,26,3,13,3,1,6,12
4/8/2021,110,66,29,0,12,0,0,10,7
5/8/2021,86,53,15,3,16,0,0,7,13
6/8/2021,82,46,29,1,16,0,1,9,10
7/8/2021,54,66,36,0,13,0,0,4,4
8/8/2021,34,52,24,0,17,0,0,8,3
9/8/2021,91,70,35,0,19,34,0,5,15
10/8/2021,77,100,51,1,13,2,1,5,19
11/8/2021,110,65,37,0,15,0,0,7,17
12/8/2021,109,63,43,6,7,0,1,5,11
13/08/2021,94,66,29,0,21,0,2,4,14
14/08/2021,33,56,20,0,12,2,0,2,3
15/08/2021,20,61,37,0,10,0,0,6,3
16/08/2021,70,90,30,6,15,48,0,6,11
17/08/2021,76,71,28,2,20,2,0,4,12
18/08/2021,98,92,37,2,15,0,0,7,15
19/08/2021,84,94,51,3,17,0,0,4,8
20/08/2021,75,85,41,3,14,0,0,1,13
21/08/2021,40,90,30,0,17,0,0,5,6
22/08/2021,24,59,18,0,14,0,1,3,5
23/08/2021,96,86,48,6,21,40,2,7,8
24/08/2021,78,83,29,11,12,3,0,2,9
25/08/2021,105,99,33,1,16,1,1,6,7
26/08/2021,97,99,27,2,22,0,0,6,16
27/08/2021,68,103,37,1,15,0,1,1,20
28/08/2021,46,98,21,1,9,0,0,4,15
29/08/2021,29,41,14,3,7,0,0,2,5
30/08/2021,82,66,18,2,14,40,3,2,9
31/08/2021,99,63,19,1,19,2,0,9,14
1/9/2021,87,62,21,1,14,0,3,4,7
2/9/2021,94,83,35,3,11,0,2,2,12
3/9/2021,83,76,45,1,19,0,0,1,12
4/9/2021,47,79,41,2,10,0,0,3,11
5/9/2021,37,42,44,2,16,1,0,3,3
6/9/2021,56,80,37,0,14,39,1,4,6
7/9/2021,75,69,75,0,22,3,0,3,9
8/9/2021,72,82,44,2,9,0,1,2,12
9/9/2021,101,68,45,0,15,0,4,5,11
10/9/2021,90,67,32,2,17,0,1,8,12
11/9/2021,33,56,13,1,7,0,1,3,4
12/9/2021,34,53,24,3,12,0,0,4,7
13/09/2021,71,74,34,0,14,44,7,5,12
14/09/2021,74,44,33,0,18,0,1,0,10
15/09/2021,91,69,33,0,14,0,2,3,12
16/09/2021,96,37,31,1,9,0,3,7,14
17/09/2021,112,62,26,1,16,0,4,6,10
18/09/2021,46,42,25,0,19,0,4,4,8
19/09/2021,24,46,20,0,13,0,1,3,3
20/09/2021,87,81,28,2,18,42,7,1,17
21/09/2021,86,66,43,1,20,2,4,8,12
22/09/2021,85,92,34,2,18,0,6,6,13
23/09/2021,95,90,44,3,11,0,9,3,7
24/09/2021,69,78,29,0,18,0,5,4,10
25/09/2021,27,67,25,0,16,0,2,2,6
26/09/2021,45,61,19,3,14,0,3,3,3
27/09/2021,79,83,30,0,22,56,4,7,15
28/09/2021,85,62,33,2,15,2,2,2,12
29/09/2021,77,93,36,1,21,0,4,4,18
30/09/2021,71,52,32,0,15,0,4,6,9
1/10/2021,77,85,41,0,18,0,5,6,13
2/10/2021,33,64,27,0,14,0,5,4,6
3/10/2021,27,80,18,0,12,0,3,6,5
4/10/2021,78,57,32,1,10,29,4,8,21
5/10/2021,79,77,52,1,21,1,7,7,19
6/10/2021,96,71,45,0,16,0,9,20,11
7/10/2021,107,62,27,0,17,0,3,7,21
8/10/2021,75,65,38,1,16,0,2,3,21
9/10/2021,28,61,28,0,10,0,4,3,25
10/10/2021,30,62,35,0,5,0,0,4,13
11/10/2021,52,59,38,2,33,36,5,3,21
12/10/2021,67,67,51,1,21,2,7,8,21
13/10/2021,79,63,37,0,16,0,11,5,18
14/10/2021,94,66,42,0,14,0,7,4,24
15/10/2021,92,55,58,1,16,0,6,7,19
16/10/2021,34,32,24,1,10,0,4,1,13
17/10/2021,44,37,28,2,10,2,4,3,5
18/10/2021,83,66,40,1,15,52,10,4,14
19/10/2021,69,88,54,2,18,0,6,2,22
20/10/2021,80,81,70,1,16,0,10,4,19
21/10/2021,72,69,49,2,11,0,14,3,15
22/10/2021,88,56,34,2,17,0,7,6,20
23/10/2021,23,73,31,1,17,0,3,8,8
24/10/2021,23,86,43,0,13,0,10,4,11
25/10/2021,69,66,31,0,15,55,8,6,13
26/10/2021,81,78,46,1,18,4,8,1,28
27/10/2021,95,72,31,1,13,1,15,1,12
28/10/2021,92,62,46,2,17,0,15,2,17
29/10/2021,74,69,48,1,14,1,15,2,17
30/10/2021,29,55,31,0,14,0,9,2,15
31/10/2021,40,63,31,1,10,1,8,4,8
1/11/2021,70,89,70,0,20,34,11,4,7
2/11/2021,77,68,36,1,20,1,19,6,17
3/11/2021,91,58,38,1,15,1,13,11,9
4/11/2021,81,54,57,0,24,2,21,9,12
5/11/2021,66,58,45,0,23,0,18,4,12
6/11/2021,47,48,25,1,14,1,16,4,9
7/11/2021,24,45,29,0,10,1,16,7,4
8/11/2021,84,79,58,1,27,58,23,3,14
9/11/2021,82,60,38,1,17,3,25,1,12
10/11/2021,81,77,58,2,16,0,19,2,18
11/11/2021,65,82,42,5,17,0,16,6,12
12/11/2021,72,70,50,1,12,1,22,3,17
13/11/2021,34,69,45,2,19,1,14,3,6
14/11/2021,28,65,41,2,13,3,21,3,5
15/11/2021,56,78,44,2,25,54,25,2,18
16/11/2021,57,83,29,1,33,3,25,1,19
17/11/2021,70,90,32,2,25,1,18,7,15
18/11/2021,66,107,52,2,27,1,21,3,17
19/11/2021,105,89,39,2,25,0,25,5,15
20/11/2021,52,85,31,12,10,1,15,3,13
21/11/2021,36,62,28,4,12,3,17,3,6
22/11/2021,81,82,40,4,15,38,32,4,19
23/11/2021,81,84,38,2,26,3,30,5,12
24/11/2021,89,125,36,2,16,1,32,6,20
25/11/2021,68,107,33,4,12,0,40,4,12
26/11/2021,77,115,41,2,15,0,46,2,11
27/11/2021,49,77,37,2,14,1,38,3,10
28/11/2021,63,83,25,0,7,1,29,7,6
29/11/2021,110,108,41,3,16,46,47,5,21
30/11/2021,96,121,50,4,25,0,44,8,8
1/12/2021,88,92,26,5,21,6,79,5,9
2/12/2021,114,113,44,2,13,1,61,8,13
3/12/2021,91,102,31,4,23,1,68,3,12
4/12/2021,50,119,42,3,15,1,69,3,8
5/12/2021,39,68,30,3,5,0,55,4,4
6/12/2021,87,103,48,2,19,60,86,5,14
7/12/2021,93,51,32,9,26,1,67,5,9
8/12/2021,86,59,23,4,16,0,76,8,12
9/12/2021,98,43,18,2,19,0,74,6,14
10/12/2021,91,35,28,5,17,0,112,5,14
11/12/2021,45,26,17,3,6,0,44,5,4
12/12/2021,35,25,11,5,6,0,54,7,6
13/12/2021,85,42,17,4,10,47,84,7,15
14/12/2021,101,41,26,5,19,1,72,4,10
15/12/2021,98,55,34,7,13,0,78,33,8
16/12/2021,97,44,24,7,12,0,91,7,6
17/12/2021,113,39,23,3,12,0,112,10,12
18/12/2021,53,29,13,5,1,0,57,1,5
19/12/2021,46,27,13,5,7,0,78,2,0
20/12/2021,96,41,16,2,16,36,112,3,9
21/12/2021,109,40,30,10,14,1,113,5,8
22/12/2021,123,44,27,9,9,1,127,15,7
23/12/2021,93,47,22,9,11,0,152,3,12
24/12/2021,72,37,17,2,11,0,331,3,6
25/12/2021,29,22,15,0,5,0,365,1,4
26/12/2021,38,16,14,1,4,0,57,1,2
27/12/2021,77,42,13,2,6,34,37,2,7
28/12/2021,86,31,23,1,11,0,30,3,10
29/12/2021,125,49,27,2,17,0,13,2,6
30/12/2021,90,43,21,0,20,0,15,3,10
31/12/2021,88,39,21,3,15,0,10,6,8
1/1/2022,33,23,17,0,9,0,6,1,4
2/1/2022,65,25,17,0,15,0,6,4,2
3/1/2022,94,36,27,2,13,38,6,3,10
4/1/2022,114,42,20,3,15,1,13,4,8
5/1/2022,110,35,41,2,19,0,4,6,16
6/1/2022,104,52,31,4,16,0,4,4,10
7/1/2022,127,49,23,9,7,0,10,6,9
8/1/2022,73,18,18,3,15,0,6,5,5
9/1/2022,54,26,15,1,13,0,5,4,2
10/1/2022,114,49,29,14,15,53,4,8,6
11/1/2022,98,41,32,5,17,1,5,5,6
12/1/2022,109,44,25,12,19,0,2,4,12
13/01/2022,134,41,20,14,18,0,3,8,15
14/01/2022,114,35,31,9,15,0,1,9,8
15/01/2022,73,29,22,6,13,0,1,0,3
16/01/2022,44,23,11,5,13,1,1,1,4
17/01/2022,91,48,26,12,15,48,2,7,6
18/01/2022,142,63,24,19,19,1,0,3,7
19/01/2022,114,32,26,17,16,0,2,8,13
20/01/2022,118,31,24,12,17,0,0,4,11
21/01/2022,118,51,48,15,14,0,1,3,14
22/01/2022,59,38,22,9,10,0,2,2,3
23/01/2022,54,36,14,14,7,0,1,6,2
24/01/2022,112,56,24,22,21,63,1,1,11
25/01/2022,112,60,30,26,27,2,2,2,10
26/01/2022,121,53,23,30,23,0,2,2,10
27/01/2022,122,67,18,22,18,0,0,3,14
28/01/2022,95,51,18,27,17,0,3,6,18
29/01/2022,64,36,15,11,16,0,2,5,4
30/01/2022,43,34,21,14,14,0,1,6,5
31/01/2022,79,44,17,15,19,72,0,3,15
1/2/2022,106,69,16,21,25,2,2,5,11
2/2/2022,84,59,32,20,22,0,1,39,14
3/2/2022,105,58,28,32,20,0,1,9,6
4/2/2022,95,55,24,13,13,0,0,8,11
5/2/2022,38,33,22,11,12,0,1,4,5
6/2/2022,47,28,15,11,13,0,0,5,6
7/2/2022,77,65,26,24,13,57,1,4,8
8/2/2022,85,55,32,18,23,5,0,3,12
9/2/2022,87,59,31,16,26,0,0,3,11
10/2/2022,91,61,29,18,14,0,2,5,8
11/2/2022,81,58,25,32,18,0,0,7,12
12/2/2022,32,36,22,38,9,0,0,4,6
13/02/2022,22,44,19,39,18,0,0,3,2
14/02/2022,80,59,24,28,49,42,1,8,3
15/02/2022,92,52,25,41,23,1,0,6,9
16/02/2022,81,46,27,37,21,1,1,8,10
17/02/2022,91,72,27,36,22,0,0,4,9
18/02/2022,62,47,26,63,20,0,1,3,10
19/02/2022,40,30,24,42,21,0,0,2,5
20/02/2022,39,39,18,26,19,0,1,0,0
21/02/2022,71,52,32,104,16,47,0,5,10
22/02/2022,69,45,36,142,18,1,0,1,6
23/02/2022,66,46,27,99,22,1,2,1,10
24/02/2022,89,48,45,685,13,0,1,11,16
25/02/2022,67,43,33,566,22,0,1,7,12
26/02/2022,19,30,23,411,9,1,0,1,5
27/02/2022,20,34,23,406,9,1,2,1,1
28/02/2022,71,60,40,510,15,56,1,5,15
1/3/2022,79,60,40,477,16,0,1,4,46
2/3/2022,85,40,38,402,12,0,0,3,72
3/3/2022,72,40,41,363,16,0,1,6,57
4/3/2022,61,44,38,359,13,0,0,4,93
5/3/2022,30,25,24,212,7,0,1,8,56
6/3/2022,28,37,17,201,14,1,0,4,61
7/3/2022,64,55,28,287,12,66,1,7,80
8/3/2022,63,43,32,273,20,0,0,12,71
9/3/2022,75,60,33,235,18,0,0,8,82
10/3/2022,81,44,34,219,20,0,1,8,69
11/3/2022,82,47,28,225,19,0,0,7,72
12/3/2022,32,42,15,121,18,0,1,3,53
13/03/2022,35,28,21,137,19,0,0,11,67
14/03/2022,68,49,31,175,17,70,1,6,79
15/03/2022,78,50,28,191,23,1,0,9,82
